target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,0,98,0.245633,0.038292,0.041628,0.023076,0.71113,3.44,3.683995891147693e-05,2.73,18,0.4379
oxide_etch,0,99,0.220778,0.036303,0.041838,0.023195,0.708198,3.46,3.3493649053890304e-05,2.74,18,0.4146
oxide_etch,0,100,0.231394,0.037166,0.040685,0.022937,0.724065,3.44,3.0295721834508663e-05,2.74,18,0.4175
oxide_etch,0,101,0.227234,0.03683,0.040466,0.022708,0.727032,3.41,2.7248368952908038e-05,2.74,18,0.7211
oxide_etch,0,102,0.234483,0.037413,0.038605,0.022246,0.751555,3.37,2.4353678912534886e-05,2.75,18,0.5424
oxide_etch,0,103,0.226456,0.036767,0.039811,0.022716,0.735786,3.42,2.1613635589349744e-05,2.73,18,0.6772
oxide_etch,0,104,0.222694,0.03646,0.040598,0.023127,0.725237,3.48,1.9030116872178306e-05,2.73,18,0.4853
oxide_etch,0,105,0.224517,0.036609,0.039631,0.022648,0.73818,3.42,1.6604893375699555e-05,2.74,18,0.3972
oxide_etch,0,106,0.233698,0.03735,0.039739,0.023082,0.736743,3.49,1.4339627226955412e-05,2.74,18,0.6024
oxide_etch,0,107,0.224106,0.036576,0.038853,0.022322,0.748353,3.39,1.223587092621161e-05,2.74,18,0.6797
oxide_etch,0,108,0.221059,0.036326,0.041636,0.023652,0.711008,3.54,1.0295066282951759e-05,2.74,18,0.597
oxide_etch,0,109,0.231425,0.037168,0.040811,0.023381,0.722346,3.51,8.518543427732916e-06,2.74,17,0.6085
oxide_etch,0,110,0.229103,0.036981,0.039884,0.022677,0.734824,3.41,6.907519900580856e-06,2.75,18,0.4891
oxide_etch,0,111,0.224535,0.036611,0.040148,0.022895,0.731296,3.45,5.463099816548574e-06,2.74,18,0.4327
oxide_etch,0,112,0.22255,0.036448,0.040089,0.02251,0.732092,3.4,4.18627310901137e-06,2.75,18,0.4786
oxide_etch,0,113,0.220651,0.036293,0.040116,0.022513,0.731734,3.4,3.077914851215583e-06,2.74,18,0.4424
oxide_etch,0,114,0.209212,0.035339,0.04208,0.02346,0.704809,3.51,2.138784656547403e-06,2.76,18,0.4769
oxide_etch,0,115,0.217752,0.036053,0.041368,0.023748,0.714719,3.56,1.3695261579316489e-06,2.82,18,0.3674
oxide_etch,0,116,0.219532,0.0362,0.040007,0.022797,0.733179,3.44,7.706665667180085e-07,2.67,18,0.6461
oxide_etch,0,117,0.209164,0.035335,0.041769,0.023515,0.70917,3.52,3.4261631135654146e-07,2.69,18,0.3151
oxide_etch,0,118,0.215729,0.035886,0.041757,0.02354,0.709324,3.52,8.566875611068497e-08,2.72,18,0.4419
oxide_etch,0,119,0.226198,0.036746,0.040837,0.023213,0.721994,3.48,0.0,2.73,18,0.6384
oxide_etch,1,0,0.934436,0.075058,0.073992,0.057124,0.04865,9.17,0.0004999143312438893,22.07,18,0.3093
oxide_etch,1,1,0.860391,0.072023,0.066088,0.051619,0.241055,8.24,0.0004996573836886434,2.83,18,0.743
oxide_etch,1,2,0.738449,0.066724,0.062814,0.049741,0.314392,7.86,0.000499229333433282,2.68,18,0.389
oxide_etch,1,3,0.779928,0.068572,0.060923,0.048831,0.355044,7.58,0.0004986304738420682,2.63,18,0.6956
oxide_etch,1,4,0.648006,0.062504,0.059649,0.047233,0.381736,7.4,0.0004978612153434525,2.72,18,0.528
oxide_etch,1,5,0.614278,0.060856,0.056708,0.044435,0.441202,6.83,0.0004969220851487844,2.63,18,0.4101
oxide_etch,1,6,0.594506,0.059869,0.054032,0.040376,0.492686,6.21,0.0004958137268909886,2.61,18,0.4719
oxide_etch,1,7,0.549788,0.057573,0.052257,0.037141,0.52548,5.69,0.0004945369001834513,2.63,18,0.5438
oxide_etch,1,8,0.536316,0.056863,0.05144,0.035734,0.540203,5.43,0.000493092480099419,2.63,18,0.5396
oxide_etch,1,9,0.503783,0.055112,0.051277,0.035554,0.543105,5.44,0.0004914814565722669,2.61,18,0.4125
oxide_etch,1,10,0.457417,0.052514,0.05063,0.03424,0.554574,5.21,0.0004897049337170481,2.63,18,0.5375
oxide_etch,1,11,0.475155,0.053523,0.050206,0.033861,0.562002,5.14,0.00048776412907378824,2.62,18,0.4657
oxide_etch,1,12,0.458202,0.052559,0.049923,0.033329,0.566911,5.06,0.0004856603727730445,2.62,18,0.6735
oxide_etch,1,13,0.415574,0.050055,0.049415,0.032855,0.575683,5.0,0.0004833951066243003,2.62,18,0.4419
oxide_etch,1,14,0.408822,0.049647,0.049066,0.032478,0.581666,4.94,0.00048096988312782156,2.64,18,0.5831
oxide_etch,1,15,0.429968,0.050914,0.048879,0.032425,0.584847,4.96,0.00047838636441065006,2.62,18,0.3503
oxide_etch,1,16,0.444405,0.051762,0.049209,0.032689,0.579214,5.04,0.0004756463210874651,2.62,18,0.6332
oxide_etch,1,17,0.475953,0.053568,0.048793,0.032086,0.586305,4.94,0.00047275163104709185,2.61,18,0.4881
oxide_etch,1,18,0.433054,0.051097,0.048166,0.03128,0.596864,4.78,0.0004697042781654912,2.63,18,0.5473
oxide_etch,1,19,0.363886,0.046839,0.047742,0.03101,0.60394,4.73,0.0004665063509461096,2.63,18,0.4432
oxide_etch,1,20,0.345169,0.045618,0.047218,0.030763,0.612577,4.69,0.00046316004108852294,2.62,18,0.5238
oxide_etch,1,21,0.391897,0.048608,0.046971,0.030387,0.61663,4.63,0.0004596676419863559,2.63,18,0.3217
oxide_etch,1,22,0.374829,0.047538,0.047266,0.030376,0.611792,4.66,0.0004560315471555038,2.63,18,0.4257
oxide_etch,1,23,0.359505,0.046556,0.046994,0.030065,0.616242,4.58,0.00045225424859373677,2.61,18,0.4025
oxide_etch,1,24,0.356761,0.046378,0.046918,0.029756,0.617483,4.52,0.0004483383350728087,2.62,18,0.5162
oxide_etch,1,25,0.328955,0.044534,0.046709,0.029583,0.620882,4.51,0.00044428649036424265,2.94,18,0.59
oxide_etch,1,26,0.356974,0.046392,0.046437,0.02939,0.625294,4.48,0.0004401014914000077,2.67,18,0.4674
oxide_etch,1,27,0.327616,0.044443,0.046109,0.029262,0.630571,4.46,0.0004357862063693485,2.65,18,0.6474
oxide_etch,1,28,0.357317,0.046414,0.045914,0.028947,0.633686,4.42,0.0004313435927530718,2.67,18,0.4993
oxide_etch,1,29,0.293387,0.042057,0.045851,0.029009,0.634686,4.45,0.00042677669529663686,2.66,18,0.4432
oxide_etch,1,30,0.338893,0.045202,0.04567,0.028734,0.637563,4.4,0.0004220886439234384,2.64,18,0.5551
oxide_etch,1,31,0.322515,0.044096,0.045276,0.02858,0.643795,4.37,0.00041728265158971447,2.65,18,0.4307
oxide_etch,1,32,0.460837,0.05271,0.045618,0.028525,0.638396,4.4,0.00041236201208254584,2.65,18,0.5041
oxide_etch,1,33,0.325107,0.044273,0.04592,0.028436,0.633581,4.42,0.0004073300977624593,2.71,18,0.4047
oxide_etch,1,34,0.309298,0.043183,0.045659,0.028062,0.637739,4.35,0.00040219035725218007,2.65,18,0.5269
oxide_etch,1,35,0.308573,0.043132,0.045147,0.027689,0.645824,4.28,0.0003969463130731182,2.71,18,0.3999
oxide_etch,1,36,0.327043,0.044404,0.044807,0.02732,0.651127,4.21,0.0003916015592312081,2.82,18,0.4343
oxide_etch,1,37,0.390073,0.048495,0.044111,0.027512,0.661883,4.21,0.00038615975875375667,2.79,18,0.5972
oxide_etch,1,38,0.385454,0.048207,0.044017,0.027292,0.663333,4.17,0.0003806246411789871,2.61,18,0.6808
oxide_etch,1,39,0.319109,0.043862,0.043795,0.027246,0.666716,4.16,0.0003749999999999999,2.6,18,0.4628
oxide_etch,1,40,0.274838,0.040706,0.043591,0.026784,0.669806,4.1,0.00036928969006490205,2.61,18,0.4092
oxide_etch,1,41,0.279184,0.041027,0.04352,0.026308,0.670888,4.04,0.0003634976249348866,2.63,18,0.5527
oxide_etch,1,42,0.261927,0.039739,0.04332,0.026281,0.6739,4.04,0.0003576277742020737,2.66,18,0.6332
oxide_etch,1,43,0.277506,0.040903,0.043775,0.025935,0.667021,4.01,0.00035168416076894997,2.6,18,0.5957
oxide_etch,1,44,0.31031,0.043253,0.043435,0.025978,0.672169,4.01,0.0003456708580912723,2.63,18,0.5955
oxide_etch,1,45,0.256955,0.03936,0.043643,0.025659,0.66902,3.96,0.000339591987386325,2.64,18,0.4915
oxide_etch,1,46,0.289064,0.041746,0.043457,0.025428,0.671836,3.93,0.0003334517148084426,2.67,18,0.6193
oxide_etch,1,47,0.259781,0.039575,0.043554,0.025425,0.670374,3.93,0.00032725424859373676,2.67,18,0.5476
oxide_etch,1,48,0.263391,0.039849,0.043931,0.025429,0.66464,3.95,0.0003210038361759806,2.63,18,0.4075
oxide_etch,1,49,0.249595,0.038792,0.043648,0.02525,0.668943,3.92,0.00031470476127563006,2.61,18,0.4879
oxide_etch,1,50,0.283501,0.041343,0.043744,0.025136,0.667491,3.91,0.00030836134096397623,2.64,18,0.5259
oxide_etch,1,51,0.247317,0.038614,0.043057,0.02513,0.677849,3.89,0.00030197792270443964,2.65,18,0.4649
oxide_etch,1,52,0.273853,0.040633,0.043477,0.025142,0.671544,3.91,0.0002955588813730367,2.71,18,0.6826
oxide_etch,1,53,0.30206,0.042674,0.044046,0.025099,0.662876,3.92,0.0002891086162600575,2.71,18,0.5649
oxide_etch,1,54,0.264496,0.039933,0.043384,0.024743,0.672937,3.85,0.0002826315480550127,2.7,18,0.6357
oxide_etch,1,55,0.265188,0.039985,0.042903,0.024539,0.680159,3.8,0.0002761321158169132,2.81,18,0.44
oxide_etch,1,56,0.261607,0.039714,0.042287,0.024692,0.689268,3.81,0.00026961477393196105,2.65,18,0.4869
oxide_etch,1,57,0.284073,0.041384,0.042309,0.024456,0.688944,3.78,0.0002630839890607357,2.62,18,0.5495
oxide_etch,1,58,0.263884,0.039887,0.042453,0.024235,0.686823,3.76,0.00025654423707696807,2.69,18,0.5545
oxide_etch,1,59,0.258037,0.039442,0.042603,0.02431,0.68461,3.78,0.00024999999999999984,2.66,18,0.5096
oxide_etch,1,60,0.271596,0.040465,0.042283,0.02402,0.689328,3.72,0.00024345576292303153,2.71,18,0.5463
oxide_etch,1,61,0.258069,0.039445,0.04199,0.023934,0.693623,3.69,0.00023691601093926386,2.74,18,0.5346
oxide_etch,1,62,0.260073,0.039598,0.042049,0.023813,0.692756,3.68,0.00023038522606803858,2.74,18,0.5024
oxide_etch,1,63,0.243664,0.038328,0.041722,0.023879,0.697515,3.68,0.00022386788418308646,2.71,18,0.5561
oxide_etch,1,64,0.25221,0.038994,0.042166,0.02371,0.691046,3.67,0.00021736845194498695,2.73,18,0.4658
oxide_etch,1,65,0.251587,0.038946,0.041742,0.02367,0.697223,3.65,0.00021089138373994208,2.74,18,0.3637
oxide_etch,1,66,0.220346,0.036448,0.041472,0.023498,0.701132,3.62,0.000204441118626963,2.64,18,0.6554
oxide_etch,1,67,0.229214,0.037174,0.041531,0.02344,0.700277,3.62,0.00019802207729555996,2.63,18,0.2639
oxide_etch,1,68,0.246986,0.038588,0.041446,0.02338,0.701505,3.61,0.00019163865903602348,2.63,18,0.5579
