target,fold,epoch,train_loss,train_rmse,val_rmse,val_mae,val_r2,val_mape,lr,elapsed_s,mixup_n_applied,mixup_lam_mean
oxide_etch,1,104,0.178394,0.032682,0.037354,0.020604,0.764607,3.04,1.9030116872178306e-05,5.77,18,0.4169
oxide_etch,1,105,0.200966,0.034688,0.037255,0.020584,0.765843,3.04,1.6604893375699555e-05,5.68,18,0.4246
oxide_etch,1,106,0.189493,0.033683,0.037395,0.020626,0.764078,3.04,1.4339627226955412e-05,5.83,18,0.5888
oxide_etch,1,107,0.211346,0.035572,0.037683,0.020787,0.760441,3.06,1.223587092621161e-05,5.57,18,0.4933
oxide_etch,1,108,0.204772,0.035015,0.037718,0.020864,0.759987,3.07,1.0295066282951759e-05,5.41,18,0.4033
oxide_etch,1,109,0.197489,0.034386,0.037534,0.020766,0.762329,3.06,8.518543427732916e-06,5.49,18,0.3131
oxide_etch,1,110,0.183506,0.033147,0.03761,0.020707,0.761364,3.05,6.907519900580856e-06,5.55,18,0.4253
oxide_etch,1,111,0.195479,0.034211,0.03758,0.020685,0.761749,3.05,5.463099816548574e-06,5.55,18,0.3711
oxide_etch,1,112,0.205023,0.035036,0.037521,0.020664,0.762496,3.05,4.18627310901137e-06,5.46,18,0.5048
oxide_etch,1,113,0.191165,0.033831,0.037814,0.020734,0.758763,3.05,3.077914851215583e-06,5.73,18,0.4036
oxide_etch,1,114,0.188578,0.033602,0.037717,0.020779,0.760007,3.05,2.138784656547403e-06,5.46,18,0.6256
oxide_etch,1,115,0.180349,0.03286,0.037994,0.020921,0.756465,3.07,1.3695261579316489e-06,5.56,18,0.4878
oxide_etch,1,116,0.200359,0.034635,0.037582,0.020672,0.761724,3.05,7.706665667180085e-07,5.52,18,0.4777
oxide_etch,1,117,0.196139,0.034269,0.037556,0.020545,0.762044,3.02,3.4261631135654146e-07,5.53,18,0.4761
oxide_etch,1,118,0.20567,0.035091,0.037269,0.020365,0.765674,2.99,8.566875611068497e-08,6.58,18,0.5556
oxide_etch,1,119,0.18722,0.03348,0.037682,0.020703,0.76045,3.04,0.0,6.66,18,0.5395
